ItemID,DataID,N_RivID,N_SiteID,samID,Continent,Country,RefID,RiverName,Primer,Year,Month,Lon,Lat,SR
I020,D007,NR015,S001,I020_S001,South_America,French Guiana,Ref007,Oyapock River,Teleo,2014,11,-51.87103,3.8587,1
I020,D007,NR015,S002,I020_S002,South_America,French Guiana,Ref007,Oyapock River,Teleo,2014,11,-51.85653,3.87064,3
I020,D007,NR015,S003,I020_S003,South_America,French Guiana,Ref007,Oyapock River,Teleo,2014,11,-51.89595,3.80605,2
I020,D007,NR015,S004,I020_S004,South_America,French Guiana,Ref007,Oyapock River,Teleo,2014,11,-51.875,3.82033,1
I021,D008,NR016,S001,I021_S001,Europe,France,Ref008,Tier River,Teleo,2014,9,5.774083333,45.54375,16
I021,D008,NR016,S002,I021_S002,Europe,France,Ref008,Tier River,Teleo,2014,9,5.761222222,45.54266667,14
I021,D008,NR016,S003,I021_S003,Europe,France,Ref008,Tier River,Teleo,2014,9,5.755055556,45.54302778,20
I021,D008,NR016,S004,I021_S004,Europe,France,Ref008,Tier River,Teleo,2014,9,5.743083333,45.53286111,14
I021,D008,NR016,S005,I021_S005,Europe,France,Ref008,Tier River,Teleo,2014,9,5.734805556,45.53094444,14
I022,D009,NR017,S001,I022_S001,North_America,US,Ref009,Mississippi River,Riaz01,2018,7,-89.61327943,46.00175969,8
I022,D009,NR017,S002,I022_S002,North_America,US,Ref009,Mississippi River,Riaz01,2018,7,-90.16040969,46.00274176,15
I022,D009,NR017,S003,I022_S003,North_America,US,Ref009,Mississippi River,Riaz01,2018,7,-89.41993194,43.10502934,24
I022,D009,NR017,S004,I022_S004,North_America,US,Ref009,Mississippi River,Riaz01,2018,7,-89.69962313,46.0083023,10
I022,D009,NR017,S005,I022_S005,North_America,US,Ref009,Mississippi River,Riaz01,2018,7,-89.6861045,46.04121621,4
I022,D009,NR017,S006,I022_S006,North_America,US,Ref009,Mississippi River,Riaz01,2018,7,-89.672095,46.04320137,31
I022,D009,NR017,S007,I022_S007,North_America,US,Ref009,Mississippi River,Riaz01,2018,7,-90.40341164,42.24492278,NA
I022,D009,NR017,S008,I022_S008,North_America,US,Ref009,Mississippi River,Riaz01,2018,7,-91.05762928,40.85522524,NA
I022,D009,NR017,S009,I022_S009,North_America,US,Ref009,Mississippi River,Riaz01,2018,7,-89.42035224,43.0532448,16
I024,D010,NR018,S004,I024_S004,Europe,UK,Ref010,Lugg River,Riaz01,2016,5,-2.8044901,52.2535019,9
I024,D010,NR018,S005,I024_S005,Europe,UK,Ref010,Lugg River,Riaz01,2016,5,-2.8048799,52.2541008,8
I024,D010,NR018,S006,I024_S006,Europe,UK,Ref010,Lugg River,Riaz01,2016,5,-2.8074999,52.2545013,9
I024,D010,NR018,S001,I024_S001,Europe,UK,Ref010,Lugg River,Riaz01,2016,5,-2.8041101,52.2528992,8
I024,D010,NR018,S002,I024_S002,Europe,UK,Ref010,Lugg River,Riaz01,2016,5,-2.80354,52.2518997,8
I024,D010,NR018,S003,I024_S003,Europe,UK,Ref010,Lugg River,Riaz01,2016,5,-2.7992201,52.2509995,8
I023,D010,NR018,S004,I023_S004,Europe,UK,Ref010,Lugg River,Riaz01,2016,11,-2.8044901,52.2535019,8
I023,D010,NR018,S005,I023_S005,Europe,UK,Ref010,Lugg River,Riaz01,2016,11,-2.8048799,52.2541008,9
I023,D010,NR018,S006,I023_S006,Europe,UK,Ref010,Lugg River,Riaz01,2016,11,-2.8074999,52.2545013,9
I023,D010,NR018,S001,I023_S001,Europe,UK,Ref010,Lugg River,Riaz01,2016,11,-2.8041101,52.2528992,9
I023,D010,NR018,S002,I023_S002,Europe,UK,Ref010,Lugg River,Riaz01,2016,11,-2.80354,52.2518997,9
I023,D010,NR018,S003,I023_S003,Europe,UK,Ref010,Lugg River,Riaz01,2016,11,-2.7992201,52.2509995,9
I025,D010,NR018,S004,I025_S004,Europe,UK,Ref010,Lugg River,Riaz01,2017,7,-2.8044901,52.2535019,9
I025,D010,NR018,S005,I025_S005,Europe,UK,Ref010,Lugg River,Riaz01,2017,7,-2.8048799,52.2541008,9
I025,D010,NR018,S006,I025_S006,Europe,UK,Ref010,Lugg River,Riaz01,2017,7,-2.8074999,52.2545013,10
I025,D010,NR018,S001,I025_S001,Europe,UK,Ref010,Lugg River,Riaz01,2017,7,-2.8041101,52.2528992,10
I025,D010,NR018,S002,I025_S002,Europe,UK,Ref010,Lugg River,Riaz01,2017,7,-2.80354,52.2518997,10
I025,D010,NR018,S003,I025_S003,Europe,UK,Ref010,Lugg River,Riaz01,2017,7,-2.7992201,52.2509995,10
I026,D011,NR019,S001,I026_S001,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.05625,52.6063004,5
I026,D011,NR019,S002,I026_S002,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.0229167,52.5937996,7
I026,D011,NR019,S003,I026_S003,Europe,UK,Ref011,Fens River,Riaz01,2017,11,-0.110417,52.5312996,8
I026,D011,NR019,S004,I026_S004,Europe,UK,Ref011,Fens River,Riaz01,2017,11,-0.210417,52.4687996,11
I026,D011,NR019,S005,I026_S005,Europe,UK,Ref011,Fens River,Riaz01,2017,11,-0.0472278,52.5360985,14
I026,D011,NR019,S006,I026_S006,Europe,UK,Ref011,Fens River,Riaz01,2017,11,-0.135417,52.5686989,15
I026,D011,NR019,S007,I026_S007,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.01875,52.5396004,12
I026,D011,NR019,S008,I026_S008,Europe,UK,Ref011,Fens River,Riaz01,2017,11,-0.0104167,52.5728989,18
I026,D011,NR019,S009,I026_S009,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.135417,52.4229012,12
I026,D011,NR019,S010,I026_S010,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.0270833,52.4771004,12
I026,D011,NR019,S011,I026_S011,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.18125,52.4561996,12
I026,D011,NR019,S012,I026_S012,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.247917,52.5103989,10
I026,D011,NR019,S013,I026_S013,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.26478,52.5231018,11
I026,D011,NR019,S014,I026_S014,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.202083,52.5937996,12
I026,D011,NR019,S015,I026_S015,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.352083,52.5895996,21
I026,D011,NR019,S016,I026_S016,Europe,UK,Ref011,Fens River,Riaz01,2017,11,0.296394,52.6506004,11
I026,D011,NR019,S017,I026_S017,Europe,UK,Ref011,Fens River,Riaz01,2017,11,-0.03125,52.4978981,15
I033,D013,NR020,S021,I033_S021,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.36694,5.12722,30
I033,D013,NR020,S020,I033_S020,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.46393,4.92136,30
I033,D013,NR020,S019,I033_S019,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.42579,4.67003,36
I033,D013,NR020,S018,I033_S018,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.44302,4.44004,41
I033,D013,NR020,S017,I033_S017,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.3934,4.29452,45
I033,D013,NR020,S016,I033_S016,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.39624,4.2065,35
I033,D013,NR020,S015,I033_S015,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.34394,4.0932,44
I033,D013,NR020,S014,I033_S014,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.30763,3.98768,48
I033,D013,NR020,S013,I033_S013,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.26276,3.91252,44
I033,D013,NR020,S011,I033_S011,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.16561,3.80456,35
I033,D013,NR020,S010,I033_S010,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.09915,3.74339,45
I033,D013,NR020,S009,I033_S009,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.01612,3.65037,55
I033,D013,NR020,S008,I033_S008,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.00067,3.56773,38
I033,D013,NR020,S007,I033_S007,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.00459,3.46481,32
I033,D013,NR020,S006,I033_S006,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.0307,3.406882,53
I033,D013,NR020,S005,I033_S005,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.06602,3.32994,56
I033,D013,NR020,S004,I033_S004,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.06881,3.31302,56
I033,D013,NR020,S003,I033_S003,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.12247,3.27109,57
I033,D013,NR020,S002,I033_S002,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.15591,3.23059,68
I033,D013,NR020,S028,I033_S028,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.20819,3.13747,77
I033,D013,NR020,S027,I033_S027,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.18219,3.04149,80
I033,D013,NR020,S026,I033_S026,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.174,2.93669,72
I033,D013,NR020,S025,I033_S025,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.18345,2.85437,76
I033,D013,NR020,S024,I033_S024,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.22343,2.75581,93
I033,D013,NR020,S023,I033_S023,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.26723,2.71349,83
I033,D013,NR020,S022,I033_S022,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.29319,2.6567,88
I033,D013,NR020,S012,I033_S012,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.32246,2.59686,86
I033,D013,NR020,S001,I033_S001,South_America,multiple,Ref013,Maroni River,Teleo,2017,10,-54.34368,2.54171,86
I034,D013,NR021,S018,I034_S018,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-51.92474,3.7667,57
I034,D013,NR021,S017,I034_S017,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-51.99261,3.62081,70
I034,D013,NR021,S016,I034_S016,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.04699,3.54306,65
I034,D013,NR021,S015,I034_S015,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.0954,3.46216,54
I034,D013,NR021,S014,I034_S014,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.12796,3.41511,65
I034,D013,NR021,S013,I034_S013,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.19512,3.31348,63
I034,D013,NR021,S011,I034_S011,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.29388,3.21624,61
I034,D013,NR021,S010,I034_S010,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.34111,3.09277,54
I034,D013,NR021,S009,I034_S009,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.36499,3.00389,65
I034,D013,NR021,S008,I034_S008,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.40264,2.89808,73
I034,D013,NR021,S007,I034_S007,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.44481,2.84905,64
I034,D013,NR021,S006,I034_S006,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.50531,2.70728,67
I034,D013,NR021,S005,I034_S005,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.52583,2.66685,69
I034,D013,NR021,S004,I034_S004,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.54309,2.56044,72
I034,D013,NR021,S003,I034_S003,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.64384,2.43488,68
I034,D013,NR021,S002,I034_S002,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.67615,2.37013,74
I034,D013,NR021,S025,I034_S025,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.78435,2.31001,77
I034,D013,NR021,S024,I034_S024,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.83414,2.29278,70
I034,D013,NR021,S023,I034_S023,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.855,2.27672,79
I034,D013,NR021,S022,I034_S022,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.87167,2.25554,61
I034,D013,NR021,S021,I034_S021,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.87717,2.2389,77
I034,D013,NR021,S020,I034_S020,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.90239,2.19616,78
I034,D013,NR021,S019,I034_S019,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.92847,2.19188,71
I034,D013,NR021,S012,I034_S012,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.94518,2.17712,73
I034,D013,NR021,S001,I034_S001,South_America,multiple,Ref013,Oyapock River,Teleo,2018,11,-52.98154,2.1682,67
I043,D020,NR022,S038,I043_S038,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.65984,44.97477,NA
I043,D020,NR022,S001,I043_S001,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66116,44.97595,30
I043,D020,NR022,S002,I043_S002,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66288,44.97681,27
I043,D020,NR022,S039,I043_S039,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.6664,44.97227,NA
I043,D020,NR022,S003,I043_S003,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66802,44.97152,26
I043,D020,NR022,S004,I043_S004,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66894,44.97002,25
I043,D020,NR022,S040,I043_S040,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.77511,44.87732,NA
I043,D020,NR022,S041,I043_S041,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.78412,44.81905,NA
I043,D020,NR022,S042,I043_S042,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.79042,44.77304,NA
I043,D020,NR022,S043,I043_S043,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.7665,44.74152,NA
I043,D020,NR022,S044,I043_S044,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.71518,44.70588,NA
I043,D020,NR022,S045,I043_S045,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.61182,44.68803,NA
I043,D020,NR022,S046,I043_S046,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.64622,44.99689,NA
I043,D020,NR022,S005,I043_S005,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.65464,44.98509,24
I043,D020,NR022,S006,I043_S006,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66165,44.97633,20
I043,D020,NR022,S007,I043_S007,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66875,44.97053,20
I043,D020,NR022,S008,I043_S008,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66991,44.96197,19
I043,D020,NR022,S009,I043_S009,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.70798,44.93314,29
I043,D020,NR022,S010,I043_S010,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.69936,44.94485,24
I043,D020,NR022,S011,I043_S011,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.68455,44.95965,19
I043,D020,NR022,S012,I043_S012,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.7224,44.92468,23
I043,D020,NR022,S013,I043_S013,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.4273,44.67514,17
I043,D020,NR022,S047,I043_S047,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.43858,44.63385,NA
I043,D020,NR022,S048,I043_S048,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.28654,44.61851,NA
I043,D020,NR022,S049,I043_S049,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.27351,44.57595,NA
I043,D020,NR022,S050,I043_S050,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.28012,44.48104,NA
I043,D020,NR022,S051,I043_S051,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.29951,44.43128,NA
I043,D020,NR022,S052,I043_S052,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.34331,44.43327,NA
I043,D020,NR022,S014,I043_S014,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.65462,44.98623,29
I043,D020,NR022,S015,I043_S015,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.6621,44.97585,33
I043,D020,NR022,S016,I043_S016,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.72231,44.92522,26
I043,D020,NR022,S017,I043_S017,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.77501,44.87748,21
I043,D020,NR022,S018,I043_S018,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.7841,44.81906,30
I043,D020,NR022,S053,I043_S053,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.79058,44.77306,NA
I043,D020,NR022,S054,I043_S054,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.76664,44.74156,NA
I043,D020,NR022,S019,I043_S019,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.71526,44.70581,16
I043,D020,NR022,S020,I043_S020,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.6694,44.97076,30
I043,D020,NR022,S021,I043_S021,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.6703,44.96198,22
I043,D020,NR022,S022,I043_S022,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.69939,44.94416,23
I043,D020,NR022,S023,I043_S023,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.70796,44.93361,22
I043,D020,NR022,S055,I043_S055,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.61197,44.68806,NA
I043,D020,NR022,S056,I043_S056,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.43861,44.63397,NA
I043,D020,NR022,S024,I043_S024,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.42733,44.67511,10
I043,D020,NR022,S057,I043_S057,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.28658,44.61855,NA
I043,D020,NR022,S058,I043_S058,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.27325,44.57595,NA
I043,D020,NR022,S059,I043_S059,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.28061,44.48148,NA
I043,D020,NR022,S025,I043_S025,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.29954,44.43127,26
I043,D020,NR022,S060,I043_S060,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.34325,44.43317,NA
I043,D020,NR022,S026,I043_S026,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.68586,44.95969,23
I043,D020,NR022,S027,I043_S027,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.64663,44.99655,30
I043,D020,NR022,S028,I043_S028,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.64661,44.99743,28
I043,D020,NR022,S029,I043_S029,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.65363,44.98564,17
I043,D020,NR022,S030,I043_S030,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66177,44.97641,24
I043,D020,NR022,S031,I043_S031,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66918,44.9707,27
I043,D020,NR022,S032,I043_S032,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.66943,44.96217,23
I043,D020,NR022,S033,I043_S033,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.6855,44.95921,23
I043,D020,NR022,S034,I043_S034,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.69952,44.94485,20
I043,D020,NR022,S035,I043_S035,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.7086,44.93349,18
I043,D020,NR022,S036,I043_S036,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.72256,44.92497,17
I043,D020,NR022,S061,I043_S061,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.77507,44.87745,NA
I043,D020,NR022,S062,I043_S062,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.78414,44.81907,NA
I043,D020,NR022,S063,I043_S063,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.6118,44.68804,NA
I043,D020,NR022,S037,I043_S037,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.43856,44.63389,11
I043,D020,NR022,S064,I043_S064,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.42735,44.67516,NA
I043,D020,NR022,S065,I043_S065,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.28629,44.6185,NA
I043,D020,NR022,S066,I043_S066,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.27343,44.57595,NA
I043,D020,NR022,S067,I043_S067,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.2801,44.48104,NA
I043,D020,NR022,S068,I043_S068,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.29956,44.43119,NA
I043,D020,NR022,S069,I043_S069,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.34328,44.43324,NA
I043,D020,NR022,S070,I043_S070,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.79027,44.77303,NA
I043,D020,NR022,S071,I043_S071,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.7667,44.74159,NA
I043,D020,NR022,S072,I043_S072,North_America,US,Ref022,St. Regis River,Riaz03,2015,8,-74.71529,44.70578,NA
I044,D021,NR023,S001,I044_S001,Europe,Germany,Ref023,Elbe River,COI313,2019,6,9.670305556,53.55441667,1
I044,D021,NR023,S002,I044_S002,Europe,Germany,Ref023,Elbe River,COI313,2019,6,9.754527778,53.563,2
I044,D021,NR023,S003,I044_S003,Europe,Germany,Ref023,Elbe River,COI313,2019,6,10.18397222,53.39819444,0
I044,D021,NR023,S004,I044_S004,Europe,Germany,Ref023,Elbe River,COI313,2019,6,10.10475,53.48644444,2
I044,D021,NR023,S005,I044_S005,Europe,Germany,Ref023,Elbe River,COI313,2019,6,10.10211111,53.44086111,3
I044,D021,NR023,S006,I044_S006,Europe,Germany,Ref023,Elbe River,COI313,2019,6,10.11366667,53.43133333,1
I048,D023,NR024,S001,I048_S001,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.90496,44.58867,3
I048,D023,NR024,S002,I048_S002,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.89486,44.63484,3
I048,D023,NR024,S003,I048_S003,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.884224,44.69327,7
I048,D023,NR024,S004,I048_S004,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.84262,44.77121,8
I048,D023,NR024,S005,I048_S005,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.78757,44.79296,7
I048,D023,NR024,S006,I048_S006,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.75817,44.81662,8
I048,D023,NR024,S007,I048_S007,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.73747,44.83911,7
I048,D023,NR024,S008,I048_S008,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.6758,44.8958,7
I048,D023,NR024,S009,I048_S009,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.68096,44.93489,10
I048,D023,NR024,S010,I048_S010,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.67384,44.94421,10
I048,D023,NR024,S011,I048_S011,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.67413,44.94791,8
I048,D023,NR024,S012,I048_S012,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.64961,44.96762,10
I048,D023,NR024,S013,I048_S013,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.58886,45.04082,13
I048,D023,NR024,S014,I048_S014,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.49849,45.10012,15
I048,D023,NR024,S015,I048_S015,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.38552,45.19587,16
I048,D023,NR024,S016,I048_S016,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.28023,45.46815,17
I048,D023,NR024,S017,I048_S017,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.22183,45.66568,19
I048,D023,NR024,S018,I048_S018,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.36366,45.91633,17
I048,D023,NR024,S019,I048_S019,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.4043,46.28913,15
I048,D023,NR024,S020,I048_S020,Europe,France,Ref025,River Allier,Riaz01,NA,NA,3.07346,46.94901,15
I055,D026,NR025,S001,I055_S001,North_America,US,Ref030,Alaskan River,AK12S,2013,NA,-149.43,63.72,2
I057,D026,NR025,S001,I057_S001,North_America,US,Ref030,Alaskan River,AK16S,2013,NA,-149.43,63.72,1
I059,D026,NR025,S001,I059_S001,North_America,US,Ref030,Alaskan River,AKCOIPro,2013,NA,-149.43,63.72,1
I061,D026,NR025,S001,I061_S001,North_America,US,Ref030,Alaskan River,AKCOISal,2013,NA,-149.43,63.72,0
I051,D026,NR025,S002,I051_S002,North_America,US,Ref030,Alaskan River,AK12S,2012,NA,-149.58,63.6,3
I052,D026,NR025,S002,I052_S002,North_America,US,Ref030,Alaskan River,AK16S,2012,NA,-149.58,63.6,0
I053,D026,NR025,S002,I053_S002,North_America,US,Ref030,Alaskan River,AKCOIPro,2012,NA,-149.58,63.6,0
I054,D026,NR025,S002,I054_S002,North_America,US,Ref030,Alaskan River,AKCOISal,2012,NA,-149.58,63.6,0
I055,D026,NR025,S002,I055_S002,North_America,US,Ref030,Alaskan River,AK12S,2013,NA,-149.58,63.6,2
I057,D026,NR025,S002,I057_S002,North_America,US,Ref030,Alaskan River,AK16S,2013,NA,-149.58,63.6,0
I059,D026,NR025,S002,I059_S002,North_America,US,Ref030,Alaskan River,AKCOIPro,2013,NA,-149.58,63.6,0
I061,D026,NR025,S002,I061_S002,North_America,US,Ref030,Alaskan River,AKCOISal,2013,NA,-149.58,63.6,0
I063,D026,NR025,S002,I063_S002,North_America,US,Ref030,Alaskan River,AK12S,2014,NA,-149.58,63.6,2
I065,D026,NR025,S002,I065_S002,North_America,US,Ref030,Alaskan River,AK16S,2014,NA,-149.58,63.6,0
I067,D026,NR025,S002,I067_S002,North_America,US,Ref030,Alaskan River,AKCOIPro,2014,NA,-149.58,63.6,0
I069,D026,NR025,S002,I069_S002,North_America,US,Ref030,Alaskan River,AKCOISal,2014,NA,-149.58,63.6,0
I056,D026,NR026,S001,I056_S001,North_America,US,Ref030,Alaskan River,AK12S,2013,NA,-143.71,61.43,3
I058,D026,NR026,S001,I058_S001,North_America,US,Ref030,Alaskan River,AK16S,2013,NA,-143.71,61.43,0
I060,D026,NR026,S001,I060_S001,North_America,US,Ref030,Alaskan River,AKCOIPro,2013,NA,-143.71,61.43,0
I062,D026,NR026,S001,I062_S001,North_America,US,Ref030,Alaskan River,AKCOISal,2013,NA,-143.71,61.43,1
I064,D026,NR026,S001,I064_S001,North_America,US,Ref030,Alaskan River,AK12S,2014,NA,-143.71,61.43,3
I066,D026,NR026,S001,I066_S001,North_America,US,Ref030,Alaskan River,AK16S,2014,NA,-143.71,61.43,0
I068,D026,NR026,S001,I068_S001,North_America,US,Ref030,Alaskan River,AKCOIPro,2014,NA,-143.71,61.43,0
