ID,DataID,primer,barcode,continent,type,tot.n.seqs,tot.mean.seqs,tot.median.seqs,Species,overlapped,prop.n.seqs,prop.mean.seqs,prop.median.seqs,type2
D053_RS011,D053,MiFish,12S,Asia,basin,358564,35856.4,38248,Oncorhynchus keta,TRUE,0.000557780479914325,0.000696354583754048,0,Overlapped
D053_RS011,D053,MiFish,12S,Asia,basin,358564,35856.4,38248,Oncorhynchus masou,TRUE,0.000273312435158019,0.000465094205305871,0,Overlapped
D053_RS011,D053,MiFish,12S,Asia,basin,358564,35856.4,38248,Sarcocheilichthys variegatus variegatus,TRUE,0.000301201459153735,0.000231274520835874,0,Overlapped
D053_RS011,D053,MiFish,12S,Asia,basin,358564,35856.4,38248,Oncorhynchus mykiss,TRUE,9.20337791858636e-05,0.000156613354847895,0,Overlapped
D053_RS011,D053,MiFish,12S,Asia,basin,358564,35856.4,38248,Tanakia lanceolata,TRUE,4.74113407927176e-05,3.99952946712151e-05,0,Overlapped
D053_RS011,D053,MiFish,12S,Asia,basin,358564,35856.4,38248,Oryzias latipes,TRUE,5.02002431922892e-05,3.61453388918256e-05,0,Overlapped
D056_RS012,D056,MiFish,12S,Africa,basin,245221,22292.8181818182,32,Oreochromis niloticus,TRUE,0.999502489591022,0.857012142896606,1,Overlapped
D056_RS012,D056,MiFish,12S,Africa,basin,245221,22292.8181818182,32,Anguilla mossambica,TRUE,0.000497510408978024,0.142987857103394,0,Overlapped
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Monopterus albus,TRUE,0.226248658512416,0.174093805558406,0.00334868145667643,Overlapped
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Lateolabrax japonicus,FALSE,0.155261061897265,0.084974592373862,0.000535117056856187,Unique to reanalyzed
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Sinibotia superciliaris,TRUE,0.127799362068901,0.0735378133709507,0,Overlapped
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Ctenopharyngodon idella,TRUE,0.0802349800132373,0.0843150565787383,0,Overlapped
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Pseudobrama simoni,FALSE,0.0571408272163992,0.0333969831316319,0,Unique to reanalyzed
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Odontobutis sinensis,FALSE,0.0567070639838161,0.0964063223364506,0,Unique to reanalyzed
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Siniperca knerii,FALSE,0.0491386434428835,0.0308572896553178,0,Unique to reanalyzed
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Saurogobio dumerili,TRUE,0.0464500592685107,0.0836880044147065,0,Overlapped
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Sinibotia reevesae,FALSE,0.0825832844103251,0.116596424658632,0,Unique to reanalyzed
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Cyprinus carpio,TRUE,0.0517262654855344,0.0872303374461934,0,Overlapped
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Mugil cephalus,TRUE,0.0318554222273742,0.0226523625490096,0,Overlapped
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Acanthorhodeus chankaensis,FALSE,0.0304195163539957,0.064792024332663,0,Unique to reanalyzed
D046_RS013,D046,MiFish,12S,Asia,basin,267427,12734.619047619,10480,Tachysurus nitidus,FALSE,0.00443485511934098,0.0474589835934374,0,Unique to reanalyzed
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Rutilus rutilus,TRUE,0.331734457058591,0.315030876215757,0.309500247402276,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Barbus barbus,TRUE,0.202185929725272,0.212912035585075,0.209367656672379,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Squalius cephalus,TRUE,0.179295137302753,0.170399386444766,0.148058740696037,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Gobio gobio,FALSE,0.118124668508203,0.117942439786849,0.109206898415959,Unique to reanalyzed
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Gymnocephalus cernua,TRUE,0.0647010672119739,0.0609125907780095,0.0575572287634544,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Esox lucius,TRUE,0.0572592488127612,0.0687373404189689,0.0140029278849214,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Perca fluviatilis,TRUE,0.0293820533023481,0.0347486764615095,0.0193927277271023,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Leuciscus leuciscus,FALSE,0.00698577766059532,0.00774829379735341,0.00244609344488068,Unique to reanalyzed
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Pungitius pungitius,FALSE,0.00421289667879709,0.00476091655609493,0.00149437740501364,Unique to reanalyzed
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Barbatula barbatula,TRUE,0.00155084509330823,0.001768694997644,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Thymallus thymallus,TRUE,0.000611171235249573,0.000603589576676269,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Phoxinus phoxinus,TRUE,0.000709890642197335,0.000691590247989173,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Abramis brama,TRUE,0.000909935403170671,0.00117106760082068,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Tinca tinca,TRUE,0.000419557479527986,0.000483808105940427,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Salmo trutta,TRUE,0.000348890326417865,0.000477505829639886,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Alburnus alburnus,TRUE,0.000416338368431864,0.000326557959233213,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Chelon ramada,TRUE,0.000206942856179314,0.000257701974315071,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Lepomis gibbosus,TRUE,0.000282208739426753,0.000248344855953128,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Silurus glanis,TRUE,0.000170153015080769,0.000207034743126706,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Cyprinus carpio,TRUE,0.000182109713437796,0.000216284429297911,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Rhodeus amarus,TRUE,8.308372448088e-05,6.98911986353264e-05,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Acipenser baerii,FALSE,2.60594707781358e-05,2.201459602506e-05,0,Unique to reanalyzed
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Mugil cephalus,TRUE,3.89359151626264e-05,4.69935425217373e-05,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Chelon labrosus,TRUE,2.08475766225086e-05,2.88687236759808e-05,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Blicca bjoerkna,TRUE,2.06942856179314e-05,1.83904789085046e-05,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Micropterus salmoides,TRUE,4.26148992724809e-05,7.66335944441472e-05,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Alosa fallax,FALSE,3.03516189062993e-05,4.05764163678072e-05,0,Unique to reanalyzed
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Scardinius erythrophthalmus,TRUE,1.42560634256861e-05,2.06950417519002e-05,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Sander lucioperca,TRUE,1.27231533799134e-05,1.43307758201939e-05,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Anguilla anguilla,TRUE,1.68620105034996e-05,1.36443144021518e-05,0,Overlapped
D005_RS014,D005,Teleo,12S,Europe,basin,6523540,33800.725388601,31322,Lota lota,FALSE,4.29214812816354e-06,3.22495242701297e-06,0,Unique to reanalyzed
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Rutilus rutilus,TRUE,0.307742911004634,0.275688942473737,0.216135600485818,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Perca fluviatilis,TRUE,0.164507894116723,0.192086226993024,0.148303013847407,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Abramis brama,TRUE,0.102297541434294,0.0932180480518888,0.0791020125979413,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Lepomis gibbosus,TRUE,0.119240436729244,0.100698779008727,0.122002271736879,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Squalius cephalus,TRUE,0.0587424397140837,0.063303743802348,0.0581118451375019,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Alburnus alburnus,TRUE,0.060482287330139,0.0472240081765361,0.0494529192019057,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Barbus barbus,TRUE,0.042186395412772,0.0593129258934162,0.0237875641136229,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Salmo trutta,TRUE,0.0445487392977771,0.0572514094746586,0.0297183189147099,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Gobio gobio,FALSE,0.0359653601445291,0.0320892945086688,0.0359580052493438,Unique to reanalyzed
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Esox lucius,TRUE,0.0141976278375619,0.0245165246465745,0.00668838808941986,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Scardinius erythrophthalmus,TRUE,0.0118097557143979,0.0188453457414754,0.00547560865236673,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Tinca tinca,TRUE,0.0213082240201084,0.0186617059802284,0.014710400983254,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Cyprinus carpio,TRUE,0.0167543790746996,0.0169039322068127,0.0129056658859126,Overlapped
D008_RS016,D008,Teleo,12S,Europe,basin,509240,101848,110490,Rhodeus amarus,FALSE,0.000216008169036211,0.000199113041904245,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Hypostomus gymnorhynchus,TRUE,0.109560089654191,0.107146759665932,0.0954794043903378,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Harttia fowleri,TRUE,0.0791164437170912,0.0543887746944494,0,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Myloplus rubripinnis,TRUE,0.17106855699445,0.146631843061044,0.137005646283324,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pygocentrus nattereri,FALSE,0.0540874484132631,0.0756644024242075,0.0598396176427853,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Lycengraulis grossidens,FALSE,0.0594892913049666,0.0744351441352938,0.00733436106694067,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Krobia guianensis,TRUE,0.0786537640529387,0.076898576785677,0.0731961108639248,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pseudancistrus barbatus,TRUE,0.0340164721787391,0.053278282782228,0.0515433581211755,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pseudancistrus longispinis,TRUE,0.0628041838622456,0.049619243145253,0,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Hoplias malabaricus,TRUE,0.0395960224847019,0.0275166287562445,0.0129516622079682,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Electrophorus electricus,TRUE,0.0260843887861107,0.0379511756675136,0.0404051805370987,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pimelodella cristata,TRUE,0.0484515084673403,0.03900100787847,0.0151509186492708,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Doras micropoeus,TRUE,0.0313540629002419,0.0441820926792188,0.0392641960616373,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pseudancistrus niger,TRUE,0.0172828020492387,0.0107449397068905,0,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Platydoras costatus,TRUE,0.0118992813433898,0.0178292908231779,0.0129028867481077,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Paralithoxus planquettei,TRUE,0.0167206845026327,0.0124130626232549,0.0101336817522918,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Mugil incilis,FALSE,0.0126300341539775,0.00838943392067301,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Harttia guianensis,TRUE,0.00947043546321332,0.0149450135911562,0.0161947381836894,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pimelodus ornatus,TRUE,0.0116228475878753,0.0147999497536221,0.0101169881382007,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Eigenmannia humboldtii,FALSE,0.0103886793795361,0.0155658188323358,0.00683276031245512,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Chalceus macrolepidotus,TRUE,0.00749341824391632,0.0107760104810956,0.00682075863145492,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pimelodus blochii,TRUE,0.007782659740999,0.00744665670518574,0.00495249738904233,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Synbranchus marmoratus,TRUE,0.0282794933826669,0.0258598064088891,0.0233959803523583,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Awaous flavus,FALSE,0.0152184431478583,0.00705329273192627,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Hemiancistrus medians,TRUE,0.00537338124377401,0.00845605134706412,0.00768466893545135,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Cichla ocellaris,TRUE,0.00702184431478583,0.0099103048425817,0.00671370716945034,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Paralithoxus pallidimaculatus,FALSE,0.00341219581613775,0.00615422987435383,0.00179386774054812,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Gymnotus carapo,TRUE,0.00571741141312082,0.00644066444890039,0.0046041869320124,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Brachyplatystoma vaillantii,FALSE,0.0057351999430767,0.00324364208930707,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Metaloricaria paucidens,TRUE,0.00767717375836061,0.00796292741273793,0.00616094424524601,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Hemisorubim platyrhynchos,FALSE,0.00353244627863953,0.00514197049044951,0.00217340827371084,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pseudoqolus koko,TRUE,0.00352070584886865,0.00460036179686181,0.00136353518425345,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Cteniloricaria platystoma,TRUE,0.0026318130069731,0.00385347051999217,0.00243484810307331,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Brachyplatystoma filamentosum,FALSE,0.00210384943788245,0.000852080873823524,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Rhamdia quelen,FALSE,0.00302138181300697,0.00317247042687854,0.00245285213187645,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Megalops atlanticus,TRUE,0.00174434324747403,0.00112619212899899,3.44650399167826e-05,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pseudopimelodus bufonius,TRUE,0.00126974526825103,0.0018526298218749,0.000777447207657389,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Batrochoglanis raninus,TRUE,0.00121655756368294,0.00117199036812155,3.49268463374226e-05,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Loricaria parnahybae,TRUE,0.000338337839760922,0.000771068051996098,0,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Colomesus psittacus,FALSE,0.000504660594848442,0.000599039745136856,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Mugil cephalus,FALSE,0.000445958445994023,0.000351710087220691,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Tatia intermedia,FALSE,0.000373737014373132,0.000386498226454865,9.8566371502659e-05,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pimelabditus moli,TRUE,0.000241390351501352,0.000377395271944285,0,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Hoplosternum littorale,FALSE,0.000325174327593568,0.000288444846330643,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Pterengraulis atherinoides,FALSE,0.0001538707841184,0.000161352222398765,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Brachyplatystoma rousseauxii,FALSE,0.000204034438593995,9.14159233299875e-05,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Farlowella reticulata,TRUE,0.000121851430197808,0.000160903458936737,0,Overlapped
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Nannacara anomala,FALSE,0.000184822826241639,0.000272807261301415,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Acanthodoras cataphractus,FALSE,2.89953038280916e-05,2.77674380308192e-05,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Astronotus ocellatus,FALSE,1.77885299558844e-05,1.96064356023149e-05,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Laimosemion geayi,FALSE,9.42792087661876e-06,1.44910927312063e-05,0,Unique to reanalyzed
D013_RS017,D013,Teleo,12S,South_America,basin,5621600,108107.692307692,90899.5,Bunocephalus coracoideus,FALSE,8.89426497794222e-07,1.30624290056984e-06,0,Unique to reanalyzed
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Abramis brama,TRUE,0.182828048293336,0.162763214395621,0.157414599350083,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Neogobius melanostomus,TRUE,0.256136095648816,0.303894638645164,0.294063583040268,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Perca fluviatilis,TRUE,0.0924459293069289,0.0662753001710594,0.024966330394125,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Rutilus rutilus,TRUE,0.0632955490111645,0.0446531273499735,0.020844871859423,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Alburnus alburnus,TRUE,0.0922634321331855,0.0938177684024798,0.0711694279840368,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Barbus barbus,TRUE,0.128056849531868,0.132429271006125,0.140851069871786,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Cyprinus carpio,TRUE,0.0402666103485871,0.0338124061454914,0.0290327120654643,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Silurus glanis,TRUE,0.0439868930984748,0.0494108515770726,0.042381057156881,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Gymnocephalus cernua,FALSE,0.0202916560297469,0.0172344156675031,0.0154307758251179,Unique to reanalyzed
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Leuciscus leuciscus,FALSE,0.0127289591519533,0.017187391558665,0.00823070357273503,Unique to reanalyzed
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Ponticola kessleri,TRUE,0.0434661724953488,0.052632043797226,0.0489938757655293,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Sander lucioperca,FALSE,0.0213301226895429,0.0223384478329041,0.0206080048884815,Unique to reanalyzed
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Acipenser ruthenus,TRUE,0.00187238950740986,0.0023161856731379,0.00106478129392223,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Blicca bjoerkna,FALSE,0.00065405027368452,0.000935627930460471,0,Unique to reanalyzed
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Phoxinus phoxinus,TRUE,0.000125105924474166,5.77505802837709e-05,0,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Scardinius erythrophthalmus,TRUE,5.6866329306439e-05,4.01492292280755e-05,0,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Squalius cephalus,TRUE,0.000108133512342706,0.000113100661021954,0,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Tinca tinca,TRUE,1.60975455267458e-05,6.90393182333267e-06,0,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Barbatula barbatula,FALSE,1.52226789220314e-05,1.84205595676959e-05,0,Unique to reanalyzed
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Esox lucius,TRUE,1.31229990707167e-05,2.12524667757313e-05,0,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Ameiurus nebulosus,FALSE,2.25715584016327e-05,2.69527098940512e-05,0,Unique to reanalyzed
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Rhodeus amarus,TRUE,1.29480257497738e-05,5.41649825153618e-06,0,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Lepomis gibbosus,TRUE,4.19935970262934e-06,4.48752468138575e-06,0,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Salmo trutta,TRUE,2.09967985131467e-06,4.19735986064765e-06,0,Overlapped
D039_RS019,D039,Teleo,12S,Europe,basin,5715157,127003.488888889,99474,Anguilla anguilla,TRUE,8.74866604714446e-07,6.78325729301908e-07,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Rhinogobius similis,TRUE,0.262675380056831,0.233808854812172,0.140731868755319,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Tanichthys albonubes,FALSE,0.148843744364042,0.176853618115975,0.134000039528035,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Rhinogobius cliffordpopei,FALSE,0.118382273857667,0.0977846063500396,0.0305687111041528,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Cyprinus carpio,TRUE,0.108095718847847,0.1386360348008,0.10810961190708,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acrossocheilus parallens,FALSE,0.105440815020718,0.0650897928420619,0.0120758147716268,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hemiculter leucisculus,TRUE,0.050151984418142,0.0487921828147865,0.0159014751523994,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Rhodeus ocellatus,FALSE,0.0470241732811201,0.0447758948124572,0.0155108854420255,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Gambusia affinis,FALSE,0.0391401953971997,0.0461070261599268,0.00920851300598136,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Cirrhinus molitorella,FALSE,0.0262436189669767,0.0313240992822622,0.00783236700233954,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Ctenopharyngodon idella,TRUE,0.0234833509533269,0.0381031869052585,0.0180346037241594,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hypophthalmichthys nobilis,TRUE,0.0178508825824242,0.0206532338451484,0.00337682271680737,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Acrossocheilus longipinnis,FALSE,0.00377039583819673,0.00378261107973868,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Misgurnus anguillicaudatus,TRUE,0.00459004710736994,0.0018912348753047,5.74194802211975e-05,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Channa asiatica,TRUE,0.0030021951328314,0.0033496971468416,0,Overlapped
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Onychostoma gerlachi,FALSE,0.00252627741760863,0.00319002031163901,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Mastacembelus armatus,FALSE,0.00168582698434288,0.00168603938630391,7.41903972895775e-05,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Hemiculter tchangi,FALSE,0.00216530245131832,0.0018732338273188,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Ancherythroculter wangi,FALSE,0.00165298619893361,0.00137821339142112,0,Unique to reanalyzed
D045_RS020,D045,Tele02,12S,Asia,basin,3653993,81199.8444444444,71014,Clarias fuscus,FALSE,0.00152217040371999,0.0020523051896645,0,Unique to reanalyzed
